TransactionAmount,TransactionDuration,CustomerAge,TransactionType_Credit,TransactionType_Debit,Channel_ATM,Channel_Branch,Channel_Online
-0.5138056804995192,0.19094668233604659,71.0,0.0,1.0,0.0,1.0,0.0
-0.6254923061389914,0.7913770225000384,37.0,0.0,1.0,0.0,1.0,0.0
0.2938667733196694,-1.367313009994313,30.0,0.0,1.0,0.0,1.0,0.0
-0.6819522935788226,0.677009338659278,20.0,1.0,0.0,0.0,0.0,1.0
-0.7343696362869184,0.6341214572189929,55.0,1.0,0.0,0.0,1.0,0.0
-0.34750909128050156,0.37679416857728215,27.0,0.0,1.0,0.0,1.0,0.0
-0.5743768320733188,1.649134651305741,32.0,0.0,1.0,1.0,0.0,0.0
0.0318828388825395,-0.9813220770317469,46.0,0.0,1.0,0.0,0.0,1.0
-0.6256293449434569,-0.5667392231089906,59.0,0.0,1.0,0.0,0.0,1.0
1.572507338386043,-1.4673847333549783,27.0,0.0,1.0,0.0,1.0,0.0
0.7063193150600389,-1.2100574447132675,22.0,0.0,1.0,0.0,0.0,1.0
-0.529530883311948,0.39109012905737717,63.0,0.0,1.0,1.0,0.0,0.0
-0.1783346871677061,0.8628568249005136,25.0,0.0,1.0,1.0,0.0,0.0
-0.14808337108192265,0.7770810620199433,51.0,1.0,0.0,0.0,0.0,1.0
-0.28721201731563323,2.321044793870208,78.0,1.0,0.0,1.0,0.0,0.0
0.10369117242251924,-0.22363617158670962,40.0,0.0,1.0,0.0,0.0,1.0
-1.010982463100752,-0.18074829014642452,47.0,0.0,1.0,0.0,0.0,1.0
0.00851772272115303,-1.038505918952127,68.0,1.0,0.0,0.0,0.0,1.0
-0.8243356114185914,0.03369111705500113,43.0,1.0,0.0,1.0,0.0,0.0
0.37704932763029453,-0.8240665117507014,26.0,0.0,1.0,0.0,0.0,1.0
-0.6227172703485628,0.677009338659278,39.0,0.0,1.0,0.0,1.0,0.0
-0.8360181694992846,0.019395156574906088,69.0,0.0,1.0,1.0,0.0,0.0
-0.8025464415085594,0.648417417699088,46.0,1.0,0.0,0.0,0.0,1.0
0.06946573100723312,-0.40948365782794516,27.0,0.0,1.0,0.0,0.0,1.0
0.11667559914563566,-0.8383624722307964,41.0,0.0,1.0,0.0,0.0,1.0
-1.0022804990171859,-1.1242816818326973,56.0,0.0,1.0,1.0,0.0,0.0
-0.2845397606285538,1.8206861770668814,70.0,1.0,0.0,0.0,0.0,1.0
1.0319577741714443,0.5483456943384226,57.0,0.0,1.0,0.0,1.0,0.0
-0.8888466286207773,-0.16645232966632947,26.0,0.0,1.0,0.0,0.0,1.0
-0.5922603960560809,-0.20934021110661458,33.0,0.0,1.0,0.0,1.0,0.0
0.016637271885740434,-1.1385776423127922,78.0,1.0,0.0,0.0,1.0,0.0
-0.30680856635421544,2.1923811495493526,47.0,0.0,1.0,0.0,0.0,1.0
-0.9997795408356885,1.9207579004275468,23.0,1.0,0.0,0.0,1.0,0.0
0.2868777942919232,-0.6382190255094659,56.0,0.0,1.0,1.0,0.0,0.0
-0.9641837113757462,0.062283038015191215,50.0,0.0,1.0,1.0,0.0,0.0
0.6457481634862393,-0.7382907488701311,18.0,0.0,1.0,0.0,0.0,1.0
0.13291469747481047,-1.4530887728748834,21.0,0.0,1.0,0.0,1.0,0.0
-0.21591757929239963,0.005099196094811046,23.0,0.0,1.0,0.0,0.0,1.0
-0.9989915677100112,1.8063902165867864,30.0,0.0,1.0,0.0,0.0,1.0
-0.2413725372218867,2.4925963196313483,18.0,0.0,1.0,1.0,0.0,0.0
-0.218761134485061,-1.4673847333549783,66.0,1.0,0.0,0.0,0.0,1.0
-0.6323442463622719,0.662713378179183,69.0,1.0,0.0,0.0,1.0,0.0
-0.8624666587611474,-0.39518769734785014,20.0,0.0,1.0,1.0,0.0,0.0
0.7446559206092934,0.319610326656902,41.0,0.0,1.0,0.0,0.0,1.0
0.4039431930066706,0.30531436617680696,66.0,0.0,1.0,1.0,0.0,0.0
-0.10906157151034028,-0.39518769734785014,54.0,0.0,1.0,0.0,0.0,1.0
-0.7817850626320194,-0.09497252726585426,80.0,0.0,1.0,0.0,0.0,1.0
0.12106084088853528,2.4783003591512536,35.0,1.0,0.0,0.0,1.0,0.0
-0.10172999547143019,0.5769376152986128,20.0,0.0,1.0,0.0,0.0,1.0
0.6798365660970597,2.078013465708592,61.0,0.0,1.0,0.0,1.0,0.0
0.2695081258259072,1.7920942561066913,37.0,0.0,1.0,1.0,0.0,0.0
-0.7351233497114793,0.7341931805796582,36.0,1.0,0.0,0.0,0.0,1.0
-0.7000414157682832,-0.681106906949751,20.0,1.0,0.0,0.0,0.0,1.0
-0.8970346971875974,0.03369111705500113,23.0,0.0,1.0,0.0,1.0,0.0
-0.9218044610947563,-0.29511597398718487,62.0,0.0,1.0,0.0,0.0,1.0
-0.5415217787026888,0.8199689434602284,53.0,1.0,0.0,0.0,0.0,1.0
0.034178238857338526,2.363932675310493,33.0,0.0,1.0,0.0,1.0,0.0
-0.8117623011088716,-0.9527301560715568,56.0,1.0,0.0,0.0,1.0,0.0
-0.7630792658224637,0.07657899849528625,70.0,0.0,1.0,0.0,1.0,0.0
-0.6153856943096526,0.24813052425642676,51.0,0.0,1.0,0.0,1.0,0.0
-0.22503065978936268,0.648417417699088,34.0,0.0,1.0,1.0,0.0,0.0
-0.587155700589737,2.120901347148877,75.0,0.0,1.0,0.0,1.0,0.0
0.7149527597413723,0.6055295362588028,53.0,1.0,0.0,0.0,0.0,1.0
0.023146615097857023,-1.1957614842331725,31.0,0.0,1.0,0.0,1.0,0.0
-0.05393771241404857,-0.15215636918623443,22.0,0.0,1.0,1.0,0.0,0.0
-0.6112402704745679,-0.33800385542746997,56.0,0.0,1.0,0.0,1.0,0.0
-0.4124997442983171,-1.0956897608725071,76.0,0.0,1.0,0.0,0.0,1.0
-0.12578030565514467,-1.1957614842331725,22.0,0.0,1.0,0.0,1.0,0.0
-0.4389482335601798,-1.4387928123947882,24.0,0.0,1.0,0.0,0.0,1.0
-0.7686635971044372,-1.5102726147952634,26.0,0.0,1.0,0.0,1.0,0.0
-0.20738691371441537,-1.052801879432222,71.0,0.0,1.0,0.0,0.0,1.0
-0.9024819896651054,-0.9384341955914618,54.0,1.0,0.0,0.0,0.0,1.0
1.5165269867618414,0.04798707753509617,41.0,0.0,1.0,0.0,0.0,1.0
0.5342670960534657,-0.5381473021488006,58.0,0.0,1.0,1.0,0.0,0.0
0.009853851064692875,-0.2808200135070898,73.0,0.0,1.0,0.0,1.0,0.0
-0.6395045238956,1.1630719949825095,19.0,1.0,0.0,0.0,1.0,0.0
-0.328563476563131,2.564076122031824,59.0,0.0,1.0,1.0,0.0,0.0
0.34813413988805086,-0.15215636918623443,59.0,0.0,1.0,1.0,0.0,0.0
1.1400471311936944,-0.9670261165516518,62.0,0.0,1.0,1.0,0.0,0.0
-0.9820672753585085,1.7920942561066913,60.0,1.0,0.0,1.0,0.0,0.0
-0.279880441276723,1.649134651305741,38.0,0.0,1.0,1.0,0.0,0.0
-0.24401053420784963,0.30531436617680696,49.0,1.0,0.0,0.0,1.0,0.0
0.5046324545877774,-0.2665240530269948,43.0,1.0,0.0,0.0,1.0,0.0
-0.05832295415694819,-1.367313009994313,25.0,1.0,0.0,0.0,0.0,1.0
0.6541760499608744,0.17665072185595154,52.0,0.0,1.0,0.0,1.0,0.0
-1.00824168701144,0.1623547613758565,50.0,1.0,0.0,0.0,1.0,0.0
-0.3364432078199036,0.648417417699088,69.0,0.0,1.0,0.0,1.0,0.0
-0.9497946369068572,-0.6382190255094659,62.0,0.0,1.0,0.0,1.0,0.0
-0.6302201448930549,-1.2529453261535526,62.0,0.0,1.0,0.0,0.0,1.0
0.6698327333710703,1.663430611785836,53.0,0.0,1.0,0.0,1.0,0.0
0.03363008363947619,-1.5102726147952634,19.0,0.0,1.0,1.0,0.0,0.0
-0.9812450425317147,0.5912335757787078,43.0,0.0,1.0,0.0,0.0,1.0
0.05559055205509008,0.44827397097775734,59.0,0.0,1.0,0.0,1.0,0.0
-0.8448229126862,-0.18074829014642452,64.0,0.0,1.0,0.0,1.0,0.0
-0.5365541220408105,-0.2808200135070898,60.0,0.0,1.0,0.0,1.0,0.0
-0.03273095742299544,-0.8097705512706064,68.0,0.0,1.0,1.0,0.0,0.0
0.6438981396259537,0.333906287136997,46.0,0.0,1.0,1.0,0.0,0.0
0.7658969353014627,1.348919481223745,54.0,0.0,1.0,1.0,0.0,0.0
0.08289553384486295,-0.8383624722307964,63.0,1.0,0.0,1.0,0.0,0.0
0.025133677762608313,0.5483456943384226,65.0,0.0,1.0,1.0,0.0,0.0
0.4607457774576659,0.3624982080971871,40.0,0.0,1.0,1.0,0.0,0.0
1.358761063120808,-0.681106906949751,61.0,0.0,1.0,1.0,0.0,0.0
-0.6191885211335733,0.7341931805796582,55.0,0.0,1.0,1.0,0.0,0.0
0.3056521105037119,0.41968205001756725,57.0,1.0,0.0,0.0,0.0,1.0
-0.7630107464202309,1.1773679554626044,25.0,0.0,1.0,1.0,0.0,0.0
-0.34887947932515767,-0.29511597398718487,75.0,0.0,1.0,0.0,1.0,0.0
-0.5580692143419113,-0.19504425062651956,50.0,0.0,1.0,1.0,0.0,0.0
0.21815283385241985,0.8628568249005136,63.0,0.0,1.0,1.0,0.0,0.0
-0.5688267604924616,-1.1099857213526023,44.0,0.0,1.0,0.0,1.0,0.0
0.6437953605226043,-1.1814655237530776,76.0,1.0,0.0,0.0,0.0,1.0
0.8574388566844903,0.1623547613758565,64.0,0.0,1.0,1.0,0.0,0.0
0.547148743673233,-1.4959766543151685,28.0,0.0,1.0,0.0,0.0,1.0
0.7148157209369068,-0.7954745907905113,58.0,0.0,1.0,1.0,0.0,0.0
0.6474954082431758,-0.009196764385283997,57.0,0.0,1.0,0.0,1.0,0.0
-0.4587846005065768,2.4640043986711584,41.0,0.0,1.0,0.0,1.0,0.0
0.9731681270556978,0.8056729829801335,22.0,0.0,1.0,1.0,0.0,0.0
-0.8413626828734434,-0.4952594207085154,48.0,0.0,1.0,1.0,0.0,0.0
1.1396360147802975,-0.8240665117507014,21.0,0.0,1.0,1.0,0.0,0.0
0.7747701978906111,0.5626416548185177,43.0,0.0,1.0,1.0,0.0,0.0
1.3978171223935068,0.062283038015191215,40.0,0.0,1.0,0.0,1.0,0.0
-0.2743988890980987,-1.2100574447132675,46.0,1.0,0.0,0.0,1.0,0.0
-0.7061396425670027,0.30531436617680696,51.0,0.0,1.0,1.0,0.0,0.0
-1.0015610452937413,-1.009913997991937,39.0,0.0,1.0,1.0,0.0,0.0
-0.83444222324793,0.5912335757787078,56.0,1.0,0.0,1.0,0.0,0.0
1.5044675719688676,-1.5674564567156437,48.0,0.0,1.0,0.0,1.0,0.0
0.24432724550535148,-1.5102726147952634,54.0,0.0,1.0,0.0,1.0,0.0
-0.9062848164890261,0.7198972200995631,53.0,1.0,0.0,0.0,0.0,1.0
-0.7917203759557762,0.34820224761709206,32.0,1.0,0.0,0.0,0.0,1.0
-0.4128766010105975,-0.4952594207085154,35.0,0.0,1.0,0.0,0.0,1.0
0.996773061124899,0.14805880089576146,32.0,0.0,1.0,0.0,1.0,0.0
-0.4251415740102696,2.321044793870208,21.0,0.0,1.0,1.0,0.0,0.0
-0.7511911495350722,0.9915204692213689,56.0,1.0,0.0,0.0,0.0,1.0
-0.8802474436405602,0.5197537733782326,59.0,0.0,1.0,0.0,1.0,0.0
-0.6864745741261877,-0.9241382351113667,77.0,1.0,0.0,0.0,1.0,0.0
-0.9028245866762695,-0.5524432626288956,22.0,0.0,1.0,0.0,1.0,0.0
0.666235464753848,-0.6525149859895609,23.0,0.0,1.0,0.0,0.0,1.0
-0.7675672866687124,0.5483456943384226,51.0,0.0,1.0,1.0,0.0,0.0
1.5860056606259054,-0.02349272486537904,57.0,0.0,1.0,0.0,0.0,1.0
-0.08398347029313369,0.20524264281614163,26.0,1.0,0.0,0.0,1.0,0.0
0.2538514424157113,0.333906287136997,67.0,0.0,1.0,0.0,1.0,0.0
-0.2693969727351039,-1.5245685752753584,18.0,0.0,1.0,1.0,0.0,0.0
-0.24051604469397664,-0.7811786303104162,18.0,0.0,1.0,0.0,0.0,1.0
-0.2042007615105899,-0.4809634602284204,39.0,1.0,0.0,0.0,1.0,0.0
-0.38026136554778234,-1.5245685752753584,58.0,0.0,1.0,0.0,0.0,1.0
0.149222315206218,0.40538608953747224,18.0,0.0,1.0,0.0,0.0,1.0
0.46931070273676645,1.36321544170384,59.0,0.0,1.0,1.0,0.0,0.0
0.05237014015014825,-1.0813938003924122,54.0,1.0,0.0,0.0,1.0,0.0
-0.762085734490088,0.4911618524180425,23.0,0.0,1.0,1.0,0.0,0.0
-0.9397222847786348,0.5912335757787078,59.0,0.0,1.0,1.0,0.0,0.0
-0.8572249244903377,-0.8383624722307964,25.0,1.0,0.0,0.0,0.0,1.0
0.737324344570383,-1.2815372471137427,79.0,0.0,1.0,0.0,1.0,0.0
0.6528399216173346,0.6913052991393731,43.0,0.0,1.0,0.0,1.0,0.0
-0.9756264515486247,0.5197537733782326,44.0,0.0,1.0,1.0,0.0,0.0
-0.7903499879111201,0.13376284041566644,79.0,1.0,0.0,0.0,0.0,1.0
0.8164642541492728,-1.395904930954503,43.0,0.0,1.0,0.0,0.0,1.0
-0.09206875975660452,-0.9527301560715568,26.0,1.0,0.0,0.0,0.0,1.0
-0.6838708368413411,-1.4530887728748834,72.0,0.0,1.0,0.0,1.0,0.0
-0.3477831688894327,-0.3094119344672799,61.0,0.0,1.0,0.0,0.0,1.0
-0.15901221573805505,1.8063902165867864,42.0,0.0,1.0,1.0,0.0,0.0
-0.8670231990096288,1.2202558369028897,28.0,0.0,1.0,0.0,0.0,1.0
-0.4067441145107614,0.8628568249005136,35.0,0.0,1.0,0.0,0.0,1.0
0.30520673438919865,0.11946687993557138,46.0,0.0,1.0,0.0,1.0,0.0
-0.44693074392030163,-1.4244968519146932,76.0,0.0,1.0,0.0,0.0,1.0
0.16316601356059401,1.9064619399474516,69.0,0.0,1.0,0.0,1.0,0.0
-0.7631135255235801,-0.03778868534547408,72.0,0.0,1.0,1.0,0.0,0.0
1.2817795147122515,-0.9384341955914618,58.0,0.0,1.0,0.0,1.0,0.0
-0.14578797110712374,0.4625699314578524,45.0,0.0,1.0,1.0,0.0,0.0
-0.8627407363700785,-0.15215636918623443,25.0,0.0,1.0,0.0,0.0,1.0
0.10996069772682084,-0.7668826698303213,26.0,1.0,0.0,0.0,0.0,1.0
0.22079083083838297,1.1201841135422244,58.0,1.0,0.0,0.0,1.0,0.0
-0.978709824649101,-0.9670261165516518,53.0,0.0,1.0,0.0,1.0,0.0
-0.8570878856858721,-1.3101291680739329,64.0,0.0,1.0,1.0,0.0,0.0
-0.8962467240619202,0.13376284041566644,63.0,0.0,1.0,0.0,1.0,0.0
-0.5015749672009635,-0.33800385542746997,37.0,1.0,0.0,0.0,1.0,0.0
-0.1883385198936956,1.6348386908256458,22.0,1.0,0.0,0.0,0.0,1.0
-0.8526341245407398,-1.4673847333549783,21.0,0.0,1.0,0.0,1.0,0.0
-0.8706547273279674,-0.5667392231089906,25.0,0.0,1.0,1.0,0.0,0.0
0.5008638874649732,-0.46666749974832533,53.0,0.0,1.0,1.0,0.0,0.0
0.2314113381844676,-0.8955463141511766,68.0,0.0,1.0,0.0,0.0,1.0
1.575316633877588,-1.1814655237530776,22.0,0.0,1.0,1.0,0.0,0.0
-0.949177962286762,-0.681106906949751,51.0,0.0,1.0,0.0,1.0,0.0
0.609021763889456,-0.20934021110661458,34.0,0.0,1.0,1.0,0.0,0.0
-0.9005291867014704,-1.367313009994313,56.0,0.0,1.0,1.0,0.0,0.0
1.3427960424005643,-0.38089173686775507,27.0,0.0,1.0,0.0,1.0,0.0
-0.29605102020366497,-0.42377961830804023,73.0,0.0,1.0,1.0,0.0,0.0
-0.29543434558356974,2.378228635790588,51.0,1.0,0.0,0.0,1.0,0.0
1.5307790224262647,-0.18074829014642452,39.0,1.0,0.0,0.0,0.0,1.0
-0.8090900444217922,0.7198972200995631,24.0,0.0,1.0,0.0,0.0,1.0
-0.4459029528868095,-0.5381473021488006,37.0,0.0,1.0,0.0,1.0,0.0
0.21880376817363148,-0.5238513416687055,21.0,0.0,1.0,0.0,0.0,1.0
0.27838138841505555,0.0908749589753813,78.0,0.0,1.0,0.0,1.0,0.0
-0.19351173476227232,-0.9241382351113667,30.0,0.0,1.0,0.0,1.0,0.0
-0.5675591515511547,-1.5245685752753584,31.0,1.0,0.0,0.0,1.0,0.0
-0.9500687145157883,1.33462352074365,36.0,0.0,1.0,0.0,0.0,1.0
0.40524506164909385,0.7198972200995631,70.0,0.0,1.0,0.0,1.0,0.0
-0.8482831424989566,0.2767224452166169,62.0,0.0,1.0,1.0,0.0,0.0
-0.6746892369421453,0.34820224761709206,50.0,0.0,1.0,0.0,1.0,0.0
0.6438981396259537,0.40538608953747224,19.0,0.0,1.0,0.0,0.0,1.0
0.08070291297341305,0.8485608644204186,46.0,0.0,1.0,0.0,1.0,0.0
1.417345152029856,-0.9813220770317469,21.0,0.0,1.0,0.0,1.0,0.0
-0.9776477739144924,0.2767224452166169,42.0,0.0,1.0,1.0,0.0,0.0
0.18276256259917611,-0.7954745907905113,20.0,0.0,1.0,1.0,0.0,0.0
0.014581689818756401,-1.353017049514218,54.0,0.0,1.0,0.0,0.0,1.0
-0.919029425304328,-1.2815372471137427,65.0,0.0,1.0,0.0,0.0,1.0
-0.22571585381169068,0.40538608953747224,27.0,0.0,1.0,0.0,1.0,0.0
-0.40482557124824287,1.7777982956265963,58.0,0.0,1.0,1.0,0.0,0.0
-0.8937800255815392,-0.9241382351113667,48.0,0.0,1.0,0.0,1.0,0.0
-0.5463523965601016,2.3067488333901127,53.0,1.0,0.0,0.0,1.0,0.0
-0.2204741195408811,-0.681106906949751,33.0,0.0,1.0,1.0,0.0,0.0
1.0673480454246882,0.8199689434602284,39.0,0.0,1.0,1.0,0.0,0.0
0.4763682011667454,-0.12356444822604433,31.0,0.0,1.0,0.0,1.0,0.0
0.1946164191854513,0.11946687993557138,74.0,0.0,1.0,1.0,0.0,0.0
-0.942017684753434,-0.1092684877459493,53.0,0.0,1.0,0.0,0.0,1.0
-0.39536989374011583,-0.9527301560715568,26.0,0.0,1.0,0.0,1.0,0.0
-0.5851001185227528,2.435412477710968,26.0,0.0,1.0,0.0,1.0,0.0
-0.03228558130848222,-0.995618037511842,37.0,0.0,1.0,0.0,0.0,1.0
-0.6126449182203405,0.04798707753509617,55.0,0.0,1.0,0.0,1.0,0.0
1.2135684497894943,0.662713378179183,21.0,0.0,1.0,1.0,0.0,0.0
-0.7912064804390301,-1.2386493656734576,37.0,0.0,1.0,1.0,0.0,0.0
-0.6819865532799391,0.662713378179183,69.0,0.0,1.0,0.0,1.0,0.0
-0.5435088413674403,-1.2815372471137427,71.0,0.0,1.0,0.0,0.0,1.0
-0.9034412612963647,0.8199689434602284,26.0,0.0,1.0,0.0,1.0,0.0
-0.9383176370328625,0.6341214572189929,58.0,0.0,1.0,0.0,1.0,0.0
-0.9302666072705078,2.335340754350303,65.0,0.0,1.0,1.0,0.0,0.0
-0.9610660785741537,-1.0813938003924122,27.0,0.0,1.0,0.0,1.0,0.0
1.391958713502602,-0.8240665117507014,46.0,0.0,1.0,0.0,0.0,1.0
-0.9285878819158041,1.5490629279450756,77.0,0.0,1.0,1.0,0.0,0.0
-0.51455939392408,1.992237702828022,42.0,0.0,1.0,0.0,1.0,0.0
-0.32712456911624205,-1.4530887728748834,27.0,0.0,1.0,1.0,0.0,0.0
0.03709031345223281,-1.1528736027928874,75.0,0.0,1.0,0.0,1.0,0.0
-0.9812450425317147,0.34820224761709206,53.0,0.0,1.0,1.0,0.0,0.0
-0.011798280040873669,0.23383456377633172,38.0,0.0,1.0,0.0,0.0,1.0
-0.9182071924775342,0.019395156574906088,54.0,0.0,1.0,0.0,1.0,0.0
